D:\Agilent\ICPMH\1\DATA\Vera\2025-06-16_ETV_TRA_O2.b\011SMPL.d,
284.91893,5245.78
284.94943,4916.2
284.97993,5088.56
285.01043,5334.06
285.04094,5289.41
285.07144,5058.13
285.10194,5380.74
285.13245,5727
285.16295,4623.37
285.19345,4997.3
285.22396,4936.47
285.25446,4858.42
285.28496,4746.96
285.31546,4947.62
285.34597,4734.8
285.37647,4961.81
285.40697,4735.81
285.43748,5020.62
285.46798,5124.05
285.49848,5232.59
285.52899,4982.09
285.55949,4834.1
285.58999,5088.56
285.62049,5146.37
285.651,4779.38
285.6815,4962.83
285.712,4957.76
285.74251,4854.37
285.77301,4889.84
285.80351,5493.42
285.83402,4616.28
285.86452,4831.06
285.89502,4852.34
285.92552,4907.07
285.95603,4986.14
285.98653,4806.74
286.01703,5071.32
286.04754,4850.31
286.07804,4619.32
286.10854,4866.53
286.13905,5110.87
286.16955,4842.21
286.20005,4798.63
286.23055,4701.37
286.26106,4800.66
286.29156,4906.06
286.32206,4706.43
286.35257,4850.31
286.38307,4705.42
286.41357,5093.63
286.44408,4905.05
286.47458,5641.67
286.50508,4713.52
286.53558,4946.61
286.56609,4768.23
286.59659,4638.56
286.62709,4720.62
286.6576,4800.66
286.6881,4777.35
286.7186,4915.18
286.74911,4664.9
286.77961,4852.34
286.81011,4884.77
286.84061,4907.07
286.87112,4833.09
286.90162,4884.77
286.93212,5184.91
286.96263,4830.05
286.99313,4775.33
287.02363,5296.51
287.05414,4614.26
287.08464,4928.36
287.11514,4792.55
287.14564,5168.68
287.17615,4747.97
287.20665,4647.68
287.23715,4657.81
287.26766,4721.63
287.29816,4686.17
287.32866,4838.15
287.35917,4859.44
287.38967,4844.23
287.42017,4429.97
287.45067,4887.81
287.48118,5096.67
287.51168,5096.67
287.54218,4974.99
287.57269,4797.62
287.60319,4591.97
287.63369,4782.42
287.6642,4803.7
287.6947,4670.98
287.7252,4841.19
287.7557,4674.02
287.78621,5200.13
287.81671,4825.99
287.84721,4761.14
287.87772,4684.15
287.90822,4558.56
287.93872,4760.13
287.96923,4902.01
287.99973,4875.65
288.03023,4666.92
288.06073,4475.53
288.09124,4575.77
288.12174,5006.42
288.15224,4745.94
288.18275,4714.54
288.21325,4811.81
288.24375,4778.37
288.27426,4738.85
288.30476,4781.41
288.33526,4821.94
288.36576,5025.69
288.39627,4825.99
288.42677,4750
288.45727,5023.66
288.48778,4575.77
288.51828,4638.56
288.54878,4777.35
288.57929,4666.92
288.60979,4507.93
288.64029,4678.07
288.67079,4592.99
288.7013,4668.95
288.7318,4590.96
288.7623,4559.57
288.79281,4990.2
288.82331,4644.64
288.85381,4753.04
288.88432,4697.31
288.91482,4779.38
288.94532,4612.23
288.97582,4635.52
289.00633,4860.45
289.03683,4592.99
289.06733,4729.73
289.09784,4821.94
289.12834,4802.69
289.15884,4573.75
289.18935,4548.43
289.21985,4608.18
289.25035,4685.16
289.28085,4609.19
289.31136,4647.68
289.34186,4554.51
289.37236,4657.81
289.40287,4591.97
289.43337,4676.04
289.46387,4805.73
289.49438,4622.36
289.52488,4704.41
289.55538,4563.62
289.58588,4548.43
289.61639,4635.52
289.64689,4587.92
289.67739,4728.72
289.7079,4572.73
289.7384,4697.31
289.7689,4568.68
289.79941,5081.46
289.82991,4631.47
289.86041,4600.08
289.89091,4612.23
289.92142,4525.14
289.95192,4755.06
289.98242,4587.92
290.01293,4614.26
290.04343,4565.64
290.07393,4495.78
290.10444,4550.45
290.13494,4745.94
290.16544,4675.03
290.19594,4569.69
290.22645,4605.14
290.25695,4820.93
290.28745,4670.98
290.31796,4724.67
290.34846,4765.19
290.37896,4759.11
290.40947,4801.67
290.43997,4594
290.47047,4837.14
290.50097,4628.44
290.53148,4527.17
290.56198,4685.16
290.59248,4658.82
290.62299,4506.91
290.65349,4784.45
290.68399,4610.2
290.7145,4618.31
290.745,4459.33
290.7755,4725.68
290.806,4659.83
290.83651,4827.01
290.86701,4609.19
290.89751,4520.08
290.92802,4605.14
290.95852,4642.62
290.98902,4666.92
291.01953,4701.37
291.05003,4556.53
291.08053,4735.81
291.11103,4734.8
291.14154,4697.31
291.17204,4675.03
291.20254,4638.56
291.23305,4547.42
291.26355,4642.62
291.29405,4685.16
291.32456,4656.8
291.35506,4611.22
291.38556,4544.38
291.41606,4544.38
291.44657,4712.51
291.47707,4510.96
291.50757,4735.81
291.53808,4638.56
291.56858,4658.82
291.59908,4634.51
291.62959,4765.19
291.66009,4674.02
291.69059,4573.75
291.72109,4688.2
291.7516,4697.31
291.7821,4721.63
291.8126,4740.88
291.84311,4728.72
291.87361,4583.87
291.90411,4452.24
291.93462,4704.41
291.96512,4632.49
291.99562,4610.2
292.02612,4696.3
292.05663,4713.52
292.08713,4461.35
292.11763,4708.46
292.14814,4762.15
292.17864,4712.51
292.20914,4692.25
292.23965,4710.48
292.27015,4609.19
292.30065,4765.19
292.33115,4719.6
292.36166,4548.43
292.39216,4653.76
292.42266,4652.74
292.45317,4679.08
292.48367,4512.99
292.51417,4444.14
292.54468,4631.47
292.57518,4571.72
292.60568,4599.06
292.63618,4580.83
292.66669,4558.56
292.69719,4622.36
292.72769,4609.19
292.7582,4626.41
292.7887,4731.76
292.8192,4734.8
292.84971,4542.35
292.88021,4538.3
292.91071,4651.73
292.94121,4563.62
292.97172,4629.45
293.00222,4632.49
293.03272,4634.51
293.06323,4736.83
293.09373,4635.52
293.12423,4772.29
293.15474,4661.86
293.18524,4619.32
293.21574,4685.16
293.24624,4607.17
293.27675,4587.92
293.30725,4715.55
293.33775,4690.22
293.36826,4666.92
293.39876,4666.92
293.42926,4589.95
293.45977,4769.25
293.49027,4699.34
293.52077,4674.02
293.55127,4703.39
293.58178,4714.54
293.61228,4678.07
293.64278,4742.9
293.67329,4739.86
293.70379,4680.09
293.73429,4869.57
293.7648,4747.97
293.7953,4790.53
293.8258,4582.86
293.8563,4541.34
293.88681,4647.68
293.91731,4680.09
293.94781,4643.63
293.97832,4615.27
294.00882,4666.92
294.03932,4631.47
294.06983,4675.03
294.10033,4715.55
294.13083,4747.97
294.16133,4692.25
294.19184,4656.8
294.22234,4782.42
294.25284,4824.98
294.28335,4743.92
294.31385,4573.75
294.34435,4670.98
294.37486,4705.42
294.40536,4722.64
294.43586,4570.71
294.46636,4716.56
294.49687,4697.31
294.52737,4657.81
294.55787,4515.01
294.58838,4693.26
294.61888,4599.06
294.64938,4740.88
294.67989,4794.58
294.71039,4711.5
294.74089,4607.17
294.77139,4621.35
294.8019,4675.03
294.8324,4581.85
294.8629,4798.63
294.89341,4577.8
294.92391,4583.87
294.95441,4673
294.98492,4609.19
295.01542,4687.18
295.04592,4743.92
295.07642,4674.02
295.10693,4888.83
295.13743,4764.18
295.16793,4622.36
295.19844,4578.81
295.22894,4745.94
295.25944,4586.91
295.28995,4783.43
295.32045,4611.22
295.35095,4685.16
295.38145,4820.93
295.41196,4555.52
295.44246,4667.94
295.47296,4746.96
295.50347,4663.89
295.53397,4736.83
295.56447,4625.4
295.59498,4794.58
295.62548,4737.84
295.65598,4852.34
295.68648,4816.87
295.71699,4701.37
295.74749,4860.45
295.77799,4771.27
295.8085,4904.03
295.839,4650.72
295.8695,4743.92
295.90001,4609.19
295.93051,4681.11
295.96101,4715.55
295.99151,4792.55
296.02202,4661.86
296.05252,4679.08
296.08302,4700.35
296.11353,4691.24
296.14403,4807.75
296.17453,4699.34
296.20504,4746.96
296.23554,4774.31
296.26604,4769.25
296.29654,4853.36
296.32705,4807.75
296.35755,4629.45
296.38805,4567.67
296.41856,4944.58
296.44906,4687.18
296.47956,4767.22
296.51007,4725.68
296.54057,4654.77
296.57107,4833.09
296.60157,4754.05
296.63208,4686.17
296.66258,4702.38
296.69308,4862.48
296.72359,4731.76
296.75409,4702.38
296.78459,4803.7
296.8151,4851.33
296.8456,4719.6
296.8761,4867.54
296.9066,4792.55
296.93711,4671.99
296.96761,4755.06
296.99811,4759.11
297.02862,4739.86
297.05912,4649.71
297.08962,4812.82
297.12013,4751.01
297.15063,4776.34
297.18113,4772.29
297.21163,4731.76
297.24214,4704.41
297.27264,4765.19
297.30314,4618.31
297.33365,4709.47
297.36415,4781.41
297.39465,4860.45
297.42516,4627.42
297.45566,4708.46
297.48616,4720.62
297.51666,4724.67
297.54717,4873.63
297.57767,4619.32
297.60817,4685.16
297.63868,4816.87
297.66918,4775.33
297.69968,4657.81
297.73019,4833.09
297.76069,4760.13
297.79119,4804.71
297.82169,4693.26
297.8522,4735.81
297.8827,4732.77
297.9132,4647.68
297.94371,4737.84
297.97421,4706.43
298.00471,4701.37
298.03522,4751.01
298.06572,4780.39
298.09622,4711.5
298.12672,4798.63
298.15723,4774.31
298.18773,4914.17
298.21823,4758.1
298.24874,4767.22
298.27924,4687.18
298.30974,4755.06
298.34025,4812.82
298.37075,4652.74
298.40125,4800.66
298.43175,4717.58
298.46226,4846.26
298.49276,4683.13
298.52326,4753.04
298.55377,4680.09
298.58427,4790.53
298.61477,4795.59
298.64528,4742.9
298.67578,4853.36
298.70628,4926.33
298.73678,4843.22
298.76729,4783.43
298.79779,4847.27
298.82829,4688.2
298.8588,4742.9
298.8893,4798.63
298.9198,4849.3
298.95031,4684.15
298.98081,4859.44
299.01131,4828.02
299.04181,4761.14
299.07232,4949.65
299.10282,4778.37
299.13332,5033.8
299.16383,4680.09
299.19433,4936.47
299.22483,4830.05
299.25534,4886.8
299.28584,4821.94
299.31634,4668.95
299.34684,4857.41
299.37735,4876.67
299.40785,4690.22
299.43835,4878.69
299.46886,4835.11
299.49936,4781.41
299.52986,4815.86
299.56037,4767.22
299.59087,4732.77
299.62137,4659.83
299.65187,4656.8
299.68238,4820.93
299.71288,4813.83
299.74338,4817.89
299.77389,4688.2
299.80439,4924.31
299.83489,4736.83
299.8654,4696.3
299.8959,4819.91
299.9264,4883.76
299.9569,4713.52
299.98741,4819.91
300.01791,4734.8
300.04841,4971.95
300.07892,4800.66
300.10942,4710.48
300.13992,4744.93
300.17043,4781.41
300.20093,4780.39
300.23143,4682.12
300.26193,4818.9
300.29244,4794.58
300.32294,4861.46
300.35344,4788.5
300.38395,4765.19
300.41445,4879.71
300.44495,4741.89
300.47546,4966.88
300.50596,4845.25
300.53646,4834.1
300.56696,4734.8
300.59747,4675.03
300.62797,4765.19
300.65847,4736.83
300.68898,4889.84
300.71948,4853.36
300.74998,4710.48
300.78049,4955.73
300.81099,4866.53
300.84149,4796.61
300.87199,4900.99
300.9025,4865.52
300.933,4639.58
300.9635,4792.55
300.99401,4736.83
301.02451,4711.5
301.05501,4756.08
301.08552,4881.73
301.11602,4788.5
301.14652,4786.47
301.17702,4678.07
301.20753,4823.97
301.23803,4752.02
301.26853,4801.67
301.29904,4799.65
301.32954,4836.13
301.36004,4738.85
301.39055,4624.38
301.42105,4707.45
301.45155,5011.49
301.48205,4807.75
301.51256,4767.22
301.54306,4929.37
301.57356,4785.46
301.60407,4809.78
301.63457,4778.37
301.66507,4702.38
301.69558,4820.93
301.72608,4756.08
301.75658,4873.63
301.78708,4858.42
301.81759,4697.31
301.84809,4634.51
301.87859,4723.65
301.9091,4661.86
301.9396,4811.81
301.9701,4783.43
302.00061,4899.98
302.03111,4719.6
302.06161,4730.75
302.09211,4530.2
302.12262,4723.65
302.15312,4762.15
302.18362,4811.81
302.21413,4769.25
302.24463,4853.36
302.27513,4656.8
302.30564,4627.42
302.33614,4777.35
302.36664,4841.19
302.39714,4782.42
302.42765,4843.22
302.45815,4987.16
302.48865,4890.86
302.51916,4754.05
302.54966,4728.72
302.58016,4734.8
302.61067,4688.2
302.64117,4907.07
302.67167,4740.88
302.70217,4862.48
302.73268,4786.47
302.76318,4804.71
302.79368,4884.77
302.82419,4906.06
302.85469,4850.31
302.88519,4748.98
302.9157,4807.75
302.9462,4747.97
302.9767,4630.46
303.0072,4806.74
303.03771,4704.41
303.06821,4714.54
303.09871,4705.42
303.12922,4904.03
303.15972,4692.25
303.19022,4782.42
303.22073,4783.43
303.25123,4771.27
303.28173,4699.34
303.31223,4824.98
303.34274,4773.3
303.37324,4946.61
303.40374,4721.63
303.43425,4861.46
303.46475,4839.17
303.49525,4965.87
303.52576,4696.3
303.55626,4690.22
303.58676,4712.51
303.61726,4766.21
303.64777,4769.25
303.67827,4682.12
303.70877,4878.69
303.73928,4825.99
303.76978,4634.51
303.80028,4929.37
303.83079,4758.1
303.86129,4856.4
303.89179,4680.09
303.92229,4913.15
303.9528,4701.37
303.9833,4714.54
304.0138,4662.87
304.04431,4698.33
304.07481,4559.57
304.10531,4767.22
304.13582,4807.75
304.16632,4706.43
304.19682,4906.06
304.22732,4644.64
304.25783,4843.22
304.28833,4813.83
304.31883,4797.62
304.34934,4835.11
304.37984,4740.88
304.41034,4784.45
304.44085,4632.49
304.47135,4865.52
304.50185,4683.13
304.53235,4799.65
304.56286,4776.34
304.59336,4715.55
304.62386,4897.95
304.65437,4662.87
304.68487,4747.97
304.71537,4743.92
304.74588,4736.83
304.77638,4674.02
304.80688,4934.44
304.83738,4891.87
304.86789,4618.31
304.89839,4643.63
304.92889,4708.46
304.9594,4761.14
304.9899,4754.05
305.0204,4809.78
305.05091,4773.3
305.08141,4952.69
305.11191,4696.3
305.14241,4859.44
305.17292,4766.21
305.20342,4652.74
305.23392,4624.38
305.26443,4746.96
305.29493,4747.97
305.32543,4781.41
305.35594,4729.73
305.38644,4794.58
305.41694,4761.14
305.44744,4768.23
305.47795,4806.74
305.50845,4748.98
305.53895,4741.89
305.56946,4785.46
305.59996,4870.58
305.63046,4757.09
305.66097,4758.1
305.69147,4831.06
305.72197,4769.25
305.75247,4775.33
305.78298,4766.21
305.81348,4834.1
305.84398,4607.17
305.87449,4609.19
305.90499,4596.03
305.93549,4758.1
305.966,4670.98
305.9965,4611.22
306.027,4713.52
306.0575,4684.15
306.08801,4791.54
306.11851,4716.56
306.14901,4791.54
306.17952,4713.52
306.21002,4626.41
306.24052,4747.97
306.27103,4666.92
306.30153,4804.71
306.33203,4785.46
306.36253,4695.29
306.39304,4736.83
306.42354,4583.87
306.45404,4803.7
306.48455,4652.74
306.51505,4512.99
306.54555,4781.41
306.57606,4706.43
306.60656,4758.1
306.63706,4718.59
306.66756,4725.68
306.69807,4785.46
306.72857,4722.64
306.75907,4594
306.78958,4796.61
306.82008,4652.74
306.85058,4634.51
306.88109,4721.63
306.91159,4759.11
306.94209,4726.69
306.97259,4686.17
307.0031,4893.9
307.0336,4641.6
307.0641,4614.26
307.09461,4774.31
307.12511,4597.04
307.15561,4769.25
307.18612,4723.65
307.21662,4673
307.24712,4727.71
307.27762,4582.86
307.30813,4645.65
307.33863,4700.35
307.36913,4704.41
307.39964,4631.47
307.43014,4611.22
307.46064,4719.6
307.49115,4675.03
307.52165,4719.6
307.55215,4740.88
307.58265,4559.57
307.61316,4664.9
307.64366,4785.46
307.67416,4610.2
307.70467,4768.23
307.73517,4701.37
307.76567,4697.31
307.79618,4678.07
307.82668,4567.67
307.85718,4742.9
307.88768,4658.82
307.91819,4799.65
307.94869,4719.6
307.97919,4848.29
308.0097,4689.21
308.0402,4731.76
308.0707,4565.64
308.10121,4667.94
308.13171,4733.79
308.16221,4569.69
308.19271,4652.74
308.22322,4626.41
308.25372,4635.52
308.28422,4682.12
308.31473,4682.12
308.34523,4690.22
308.37573,4703.39
308.40624,4701.37
308.43674,4873.63
308.46724,4831.06
308.49774,4646.67
308.52825,4624.38
308.55875,4688.2
308.58925,4774.31
308.61976,4445.16
308.65026,4702.38
308.68076,4811.81
308.71127,4644.64
308.74177,4649.71
308.77227,4518.05
308.80277,4641.6
308.83328,4707.45
308.86378,4692.25
308.89428,4577.8
308.92479,4706.43
308.95529,4598.05
308.98579,4632.49
309.0163,4603.12
309.0468,4682.12
309.0773,4835.11
309.1078,4712.51
309.13831,4853.36
309.16881,4567.67
309.19931,4674.02
309.22982,4646.67
309.26032,4684.15
309.29082,4648.69
309.32133,4748.98
309.35183,4600.08
309.38233,4655.78
309.41283,4733.79
309.44334,4522.1
309.47384,4773.3
309.50434,4769.25
309.53485,4656.8
309.56535,4780.39
309.59585,4793.57
309.62636,4628.44
309.65686,4616.28
309.68736,4553.49
309.71786,4634.51
309.74837,4601.09
309.77887,4701.37
309.80937,4667.94
309.83988,4608.18
309.87038,4581.85
309.90088,4539.32
309.93139,4655.78
309.96189,4698.33
309.99239,4608.18
310.02289,4558.56
310.0534,4540.33
310.0839,4648.69
310.1144,4667.94
310.14491,4705.42
310.17541,4658.82
310.20591,4534.25
310.23642,4631.47
310.26692,4712.51
310.29742,4631.47
310.32792,4709.47
310.35843,4646.67
310.38893,4629.45
310.41943,4710.48
310.44994,4796.61
310.48044,4564.63
310.51094,4651.73
310.54145,4599.06
310.57195,4624.38
310.60245,4621.35
310.63295,4634.51
310.66346,4745.94
310.69396,4556.53
310.72446,4645.65
310.75497,4518.05
310.78547,4636.54
310.81597,4659.83
310.84648,4623.37
310.87698,4695.29
310.90748,4599.06
310.93798,4503.88
310.96849,4683.13
310.99899,4484.64
311.02949,4579.82
311.06,4713.52
311.0905,4574.76
311.121,4665.91
311.15151,4703.39
311.18201,4713.52
311.21251,4503.88
311.24301,4454.27
311.27352,4722.64
311.30402,4613.24
311.33452,4626.41
311.36503,4681.11
311.39553,4580.83
311.42603,4530.2
311.45654,4722.64
311.48704,4768.23
311.51754,4745.94
311.54804,4660.85
311.57855,4640.59
311.60905,4663.89
311.63955,4529.19
311.67006,4596.03
311.70056,4735.81
311.73106,4610.2
311.76157,4585.9
311.79207,4629.45
311.82257,4631.47
311.85307,4518.05
311.88358,4612.23
311.91408,4753.04
311.94458,4577.8
311.97509,4674.02
312.00559,4646.67
312.03609,4480.59
312.0666,4573.75
312.0971,4644.64
312.1276,4599.06
312.1581,4592.99
312.18861,4580.83
312.21911,4725.68
312.24961,4669.96
312.28012,4615.27
312.31062,4629.45
312.34112,4599.06
312.37163,4657.81
312.40213,4594
312.43263,4717.58
312.46313,4651.73
312.49364,4520.08
312.52414,4516.03
312.55464,4550.45
312.58515,4611.22
312.61565,4668.95
312.64615,4588.94
312.67666,4536.28
312.70716,4715.55
312.73766,4441.11
312.76816,4579.82
312.79867,4618.31
312.82917,4607.17
312.85967,4569.69
312.89018,4608.18
312.92068,4567.67
312.95118,4661.86
312.98169,4673
313.01219,4674.02
313.04269,4635.52
313.07319,4624.38
313.1037,4614.26
313.1342,4480.59
313.1647,4489.7
313.19521,4440.1
313.22571,4600.08
313.25621,4561.59
313.28672,4489.7
313.31722,4722.64
313.34772,4558.56
313.37822,4633.5
313.40873,4492.74
313.43923,4588.94
313.46973,4541.34
313.50024,4572.73
313.53074,4554.51
313.56124,4511.98
313.59175,4622.36
313.62225,4511.98
313.65275,4555.52
313.68325,4678.07
313.71376,4570.71
313.74426,4683.13
313.77476,4652.74
313.80527,4876.67
313.83577,4611.22
313.86627,4649.71
313.89678,4644.64
313.92728,4697.31
313.95778,4607.17
313.98828,4590.96
314.01879,4510.96
314.04929,4533.24
314.07979,4514
314.1103,4541.34
314.1408,4506.91
314.1713,4592.99
314.20181,4761.14
314.23231,4692.25
314.26281,4616.28
314.29331,4484.64
314.32382,4643.63
314.35432,4710.48
314.38482,4552.48
314.41533,4560.58
314.44583,4450.22
314.47633,4538.3
314.50684,4523.11
314.53734,4622.36
314.56784,4599.06
314.59834,4563.62
314.62885,4529.19
314.65935,4604.13
314.68985,4498.81
314.72036,4681.11
314.75086,4560.58
314.78136,4594
314.81187,4671.99
314.84237,4495.78
314.87287,4606.15
314.90337,4613.24
314.93388,4654.77
314.96438,4423.9
314.99488,4527.17
315.02539,4472.49
315.05589,4600.08
315.08639,4723.65
315.1169,4585.9
315.1474,4609.19
315.1779,4460.34
315.2084,4416.81
315.23891,4438.07
315.26941,4600.08
315.29991,4516.03
315.33042,4636.54
315.36092,4565.64
315.39142,4625.4
315.42193,4520.08
315.45243,4726.69
315.48293,4579.82
315.51343,4609.19
315.54394,4557.54
315.57444,4388.47
315.60494,4483.63
315.63545,4526.15
315.66595,4547.42
315.69645,4447.18
315.72696,4506.91
315.75746,4553.49
315.78796,4410.74
315.81846,4465.4
315.84897,4434.02
315.87947,4411.75
315.90997,4490.71
315.94048,4413.78
315.97098,4621.35
316.00148,4541.34
316.03199,4492.74
316.06249,4391.51
316.09299,4539.32
316.12349,4424.91
316.154,4526.15
316.1845,4468.44
316.215,4460.34
316.24551,4523.11
316.27601,4487.68
316.30651,4536.28
316.33702,4572.73
316.36752,4526.15
316.39802,4466.42
316.42852,4459.33
316.45903,4608.18
316.48953,4618.31
316.52003,4402.64
316.55054,4406.69
316.58104,4291.31
316.61154,4451.23
316.64205,4474.52
316.67255,4366.2
316.70305,4394.54
316.73355,4412.76
316.76406,4372.28
316.79456,4662.87
316.82506,4508.94
316.85557,4447.18
316.88607,4531.22
316.91657,4360.13
316.94708,4498.81
316.97758,4313.58
317.00808,4452.24
317.03858,4343.94
317.06909,4371.26
317.09959,4353.05
317.13009,4455.28
317.1606,4366.2
317.1911,4404.67
317.2216,4398.59
317.25211,4402.64
317.28261,4322.69
317.31311,4378.35
317.34361,4237.69
317.37412,4305.48
317.40462,4405.68
317.43512,4352.03
317.46563,4409.73
317.49613,4299.41
317.52663,4284.23
317.55714,4358.11
317.58764,4262.98
317.61814,4285.24
317.64864,4331.79
317.67915,4365.19
317.70965,4294.35
317.74015,4314.59
317.77066,4174.96
317.80116,4446.17
317.83166,4138.55
317.86217,4282.21
317.89267,4194.19
317.92317,4213.41
317.95367,4254.89
317.98418,4181.03
318.01468,4227.57
318.04518,4299.41
318.07569,4236.68
318.10619,4154.73
318.13669,4228.58
318.1672,4236.68
318.1977,4297.39
318.2282,4141.58
318.2587,4378.35
318.28921,4325.72
318.31971,4261.97
318.35021,4187.1
318.38072,4218.47
318.41122,4134.5
318.44172,4098.09
318.47223,4087.98
318.50273,4048.54
318.53323,4158.78
318.56373,4118.32
318.59424,4107.2
318.62474,4115.29
318.65524,4080.9
318.68575,4288.28
318.71625,4228.58
318.74675,4126.41
318.77726,4090
318.80776,4153.72
318.83826,4024.27
318.86876,3968.66
318.89927,3974.73
318.92977,3982.82
318.96027,3937.32
